timestamp,open,high,low,close,volume,trade
1579132800,8825.35,8868.21,8596.25,8725.08,167958.963,294579
1579219200,8724.99,9039.0,8680.0,8918.72,205717.686,390463
1579305600,8918.73,8995.0,8816.0,8925.0,114708.682,220520
1579392000,8925.0,9205.3,8440.91,8705.85,225314.525,444795
1579478400,8705.98,8750.37,8526.06,8650.0,125161.675,240897
1579564800,8650.0,8790.1,8448.6,8742.43,107577.153,200875
1579651200,8742.78,8820.0,8585.85,8684.57,94305.496,180455
1579737600,8684.47,8694.0,8326.0,8409.6,163407.064,335447
1579824000,8410.0,8528.0,8247.0,8441.96,144785.391,316370
1579910400,8442.82,8455.0,8272.0,8344.64,96961.714,186872
1579996800,8344.37,8624.45,8300.0,8611.21,117898.916,218347
1580083200,8611.21,9015.48,8565.0,8913.61,172235.328,359034
1580169600,8913.61,9436.06,8905.0,9398.98,244467.546,455985
1580256000,9399.72,9460.52,9242.0,9311.0,169460.643,338155
1580342400,9311.23,9599.0,9210.42,9525.67,190137.536,393732
1580428800,9525.67,9550.72,9220.0,9364.51,146644.026,266727
1580515200,9364.5,9477.76,9306.0,9392.74,109040.285,229569
1580601600,9392.99,9489.92,9160.01,9338.2,148402.977,285872
1580688000,9340.49,9647.61,9250.0,9300.64,159049.385,313233
1580774400,9300.63,9368.0,9105.0,9198.35,147843.902,282503
1580860800,9198.32,9799.08,9179.88,9630.0,212311.697,387332
1580947200,9630.0,9884.0,9550.0,9778.12,200556.367,366953
1581033600,9777.97,9900.0,9736.66,9821.52,129740.767,244078
1581120000,9821.52,9956.0,9680.55,9906.43,129267.269,238583
1581206400,9906.09,10184.34,9892.15,10167.38,143407.013,270733
1581292800,10167.37,10213.56,9750.0,9865.56,184242.737,333889
1581379200,9865.56,10409.96,9729.36,10229.06,190119.815,381836
1581465600,10230.74,10479.98,10229.71,10339.99,159674.258,336615
1581552000,10339.64,10540.0,10101.0,10239.63,213052.717,454247
1581638400,10240.02,10390.0,10123.37,10356.82,130975.746,267110
1581724800,10356.27,10389.75,9752.3,9914.99,152146.127,325934
1581811200,9914.31,10060.45,9626.64,9921.86,141547.956,321449
1581897600,9921.87,9971.0,9461.89,9716.0,185338.179,399493
1581984000,9716.0,10270.0,9598.0,10174.32,166119.369,398826
1582070400,10174.53,10286.0,9293.07,9593.65,187495.927,442535
1582156800,9593.31,9700.0,9382.59,9601.99,143105.587,340441
1582243200,9601.51,9759.59,9547.0,9681.39,98954.288,222939
1582329600,9681.39,9710.7,9565.0,9659.2,58419.547,137989
1582416000,9658.95,10018.9,9657.0,9943.12,97134.358,229104
1582502400,9943.12,10000.0,9487.38,9662.95,157965.671,357670
1582588800,9662.88,9686.78,9247.0,9326.0,168641.725,370353
1582675200,9326.0,9384.0,8610.0,8792.22,267005.172,594555
1582761600,8793.96,8978.0,8533.9,8828.0,200638.488,447761
1582848000,8827.12,8908.86,8450.0,8699.57,196066.11,479621
1582934400,8699.86,8799.83,8530.0,8531.98,103524.685,217411
1583020800,8532.5,8762.24,8409.0,8537.84,174332.916,346326
1583107200,8537.84,8972.0,8504.95,8919.7,160294.484,330286
1583193600,8919.7,8922.34,8657.41,8765.0,160123.605,331015
1583280000,8765.0,8853.88,8669.23,8756.93,105462.12,219177
1583366400,8755.98,9172.3,8755.98,9062.81,161840.623,305604
1583452800,9062.62,9179.75,8994.14,9139.48,115011.583,226911
1583539200,9139.77,9204.0,8850.0,8897.18,125804.999,240352
1583625600,8895.62,8897.71,7997.7,8038.46,237407.028,443337
1583712000,8038.99,8182.31,7635.21,7932.15,334399.107,630254
1583798400,7932.45,8156.31,7733.0,7897.66,257068.702,480453
1583884800,7898.21,7988.0,7593.29,7938.39,220537.381,401429
1583971200,7938.39,7969.0,4347.0,4764.65,784747.02,1559176
1584057600,4762.28,5971.0,3621.81,5570.26,935489.242,2491958
1584144000,5569.84,5638.42,5040.0,5167.01,316242.586,778184
1584230400,5167.21,5954.47,5089.12,5357.32,356311.765,806813
1584316800,5354.81,5361.26,4413.62,5026.26,621555.792,1445469
1584403200,5027.11,5529.98,4913.49,5307.38,429908.098,1054231
1584489600,5306.42,5435.0,4982.75,5389.64,402005.703,915737
1584576000,5389.94,6400.0,5246.5,6159.6,499391.19,1105378
1584662400,6159.41,6911.0,5650.0,6203.77,571898.016,1274738
1584748800,6204.47,6457.17,5854.01,6183.69,387679.649,986672
1584835200,6183.84,6408.91,5730.35,5810.17,391002.795,1072425
1584921600,5810.3,6619.9,5670.0,6463.84,489746.087,1193611
1585008000,6463.21,6840.0,6369.0,6741.33,437968.553,1114257
1585094400,6740.86,6960.71,6436.26,6673.41,400684.542,1046097
1585180800,6673.57,6777.5,6500.0,6733.76,281245.628,808889
1585267200,6733.76,6840.0,6230.0,6353.64,258213.519,741333
1585353600,6353.64,6354.74,6004.0,6230.95,341944.185,1008455
1585440000,6231.81,6260.0,5857.6,5876.27,251335.919,695647
1585526400,5876.27,6606.15,5850.0,6391.08,387321.998,1071219
1585612800,6389.52,6516.63,6320.0,6407.1,262522.644,790788
1585699200,6407.1,6693.0,6140.0,6641.51,390529.602,1158799
1585785600,6641.22,7290.0,6542.73,6791.63,531321.428,1382876
1585872000,6791.65,7049.11,6600.0,6729.8,411944.927,1074346
1585958400,6729.8,7020.0,6629.99,6851.1,319849.757,918658
1586044800,6851.4,6893.44,6668.02,6768.9,239224.508,698862
1586131200,6768.9,7370.0,6760.0,7325.73,461331.013,1279153
1586217600,7325.73,7457.0,7070.43,7192.9,419572.04,1075255
1586304000,7192.9,7417.83,7145.14,7357.66,332599.575,1007080
1586390400,7357.15,7365.69,7105.98,7278.65,293638.581,844238
1586476800,7278.83,7290.0,6741.0,6857.82,440148.453,1366733
1586563200,6858.0,6944.28,6757.29,6874.18,224157.844,703329
1586649600,6874.17,7173.98,6775.66,6900.52,321594.822,960439
1586736000,6900.19,6900.99,6558.0,6834.0,421954.773,1257602
1586822400,6834.01,6975.6,6751.0,6864.11,280445.427,1002761
1586908800,6864.11,6929.0,6602.59,6616.89,281136.689,978500
1586995200,6616.88,7190.92,6465.33,7098.15,559868.603,1570129
1587081600,7098.15,7140.0,6981.0,7022.44,277339.601,815405
1587168000,7022.0,7290.0,7008.11,7242.42,225807.171,665801
1587254400,7242.49,7258.42,7055.0,7118.03,216975.114,687566
1587340800,7118.04,7208.55,6735.95,6825.29,445104.981,1327875
1587427200,6825.28,6940.0,6759.16,6838.0,288024.528,927606
1587513600,6838.0,7154.9,6812.57,7120.06,306482.163,926951
1587600000,7120.06,7802.38,7020.0,7483.35,472510.047,1298970
1587686400,7483.36,7612.91,7388.0,7504.11,278378.368,808016
1587772800,7504.62,7722.33,7433.0,7534.01,243266.807,645606
1587859200,7534.01,7709.57,7476.86,7694.17,269921.936,720885
1587945600,7693.63,7795.6,7623.98,7774.0,290336.169,755785
1588032000,7774.0,7780.0,7662.49,7735.75,217652.761,588167
1588118400,7735.76,8988.66,7710.0,8784.2,871197.569,2033439
1588204800,8784.05,9479.77,8400.0,8624.76,944211.711,2329118
1588291200,8623.61,9065.0,8619.84,8830.52,417820.386,1303431
1588377600,8830.52,9020.0,8755.01,8975.18,295769.728,893324
1588464000,8975.18,9200.0,8727.24,8900.0,451322.713,1308158
1588550400,8899.99,8954.94,8526.0,8873.98,440135.307,1272135
1588636800,8873.99,9118.17,8766.12,9022.78,409920.13,1172631
1588723200,9022.76,9405.0,8916.01,9148.27,507753.8,1337479
1588809600,9148.29,10080.0,9022.0,9995.0,738920.219,2004469
1588896000,9994.74,10045.03,9726.0,9807.49,458034.211,1342120
1588982400,9809.63,9923.98,9528.23,9550.67,411941.957,1189983
1589068800,9550.25,9580.0,7940.0,8719.53,842909.031,2157408
1589155200,8723.23,9164.0,8151.12,8561.09,805164.964,2107410
1589241600,8560.73,8981.0,8520.43,8808.71,369716.041,1104068
1589328000,8808.71,9397.0,8790.04,9305.91,379719.0,1154539
1589414400,9305.91,9950.0,9250.66,9786.8,602528.438,1596856
1589500800,9787.62,9843.5,9100.0,9310.73,504107.096,1399261
1589587200,9311.21,9585.0,9210.03,9374.99,287768.201,918028
1589673600,9374.99,9880.0,9317.16,9678.57,300859.34,973266
1589760000,9677.31,9958.67,9450.0,9731.1,363732.37,1065425
1589846400,9731.11,9900.0,9462.0,9773.64,376313.845,1062705
1589932800,9772.66,9838.0,9281.42,9508.11,334423.59,920679
1590019200,9508.0,9573.0,8812.2,9060.0,461439.193,1286185
1590105600,9060.0,9259.38,8920.0,9166.4,276008.073,772928
1590192000,9166.43,9300.0,9076.9,9176.41,201589.66,582528
1590278400,9176.32,9294.44,8674.0,8711.37,339643.378,872058
1590364800,8711.37,8977.0,8623.38,8895.65,302980.106,775095
1590451200,8895.66,9011.82,8693.18,8837.05,275619.158,736181
1590537600,8837.88,9230.0,8811.0,9197.32,272253.998,700725
1590624000,9197.32,9621.65,9110.97,9569.59,327412.374,801469
1590710400,9569.58,9598.0,9317.42,9422.26,238691.299,627717
1590796800,9422.11,9753.0,9326.01,9695.0,255234.058,691896
1590883200,9694.38,9698.0,9371.76,9446.43,219829.356,676486
1590969600,9446.49,10497.25,9420.85,10232.48,333740.457,922467
1591056000,10232.41,10262.3,9264.15,9514.9,354168.517,939395
1591142400,9514.9,9694.75,9382.33,9663.59,185389.412,571997
1591228800,9663.58,9884.0,9440.0,9788.33,264515.319,769445
1591315200,9788.32,9855.0,9580.52,9617.29,237103.042,674699
1591401600,9616.64,9738.77,9528.0,9664.0,152526.703,507355
1591488000,9664.01,9823.13,9373.0,9743.92,253986.313,695541
1591574400,9743.92,9816.0,9631.0,9778.87,162086.419,474606
1591660800,9778.87,9890.0,9550.03,9771.66,204422.819,553812
1591747200,9771.66,10015.99,9681.21,9884.99,193628.149,551989
1591833600,9884.99,9970.1,9055.07,9278.03,404046.613,1027558
1591920000,9277.72,9550.0,9238.0,9458.91,211611.34,641434
1592006400,9458.77,9497.85,9340.0,9468.54,113449.075,348090
1592092800,9468.55,9477.0,9240.97,9339.61,143978.523,422272
1592179200,9339.7,9490.83,8888.43,9422.01,413865.727,1088825
1592265600,9422.01,9595.0,9370.0,9519.12,225713.247,641488
1592352000,9519.13,9569.0,9231.03,9458.45,227477.39,623537
1592438400,9458.45,9483.85,9272.41,9381.59,158349.247,477815
1592524800,9381.99,9453.0,9239.0,9307.0,219510.059,588538
1592611200,9307.0,9394.29,9165.0,9354.04,154462.29,425349
1592697600,9353.84,9420.47,9279.0,9293.51,110599.558,316619
1592784000,9293.39,9795.0,9273.0,9686.99,260561.647,634767
1592870400,9686.99,9723.23,9585.0,9631.66,164673.499,432869
1592956800,9631.65,9678.0,9210.0,9298.4,300450.251,748649
1593043200,9298.78,9350.9,9005.0,9246.75,272566.502,724717
1593129600,9246.75,9297.16,9038.52,9159.99,249348.67,682581
1593216000,9159.99,9195.75,8816.4,9008.0,237840.165,635966
1593302400,9008.0,9188.0,8932.68,9114.0,153842.891,480457
1593388800,9114.01,9233.0,9022.0,9189.48,176660.525,513754
1593475200,9189.99,9205.0,9063.97,9138.87,143469.832,418034
1593561600,9138.88,9293.0,9090.0,9233.29,161642.185,446516
1593648000,9233.29,9262.99,8936.0,9087.72,230747.519,649904
1593734400,9087.72,9124.52,9036.06,9057.52,96947.338,334878
1593820800,9058.07,9194.0,9042.84,9137.18,100215.438,300402
1593907200,9137.18,9146.35,8900.0,9071.86,139545.566,424855
1593993600,9071.87,9379.0,9058.1,9339.6,199643.828,543847
1594080000,9339.59,9380.0,9201.23,9258.51,127833.975,405928
1594166400,9258.51,9470.0,9233.47,9436.08,170243.001,503111
1594252800,9436.08,9440.81,9164.33,9236.28,188355.856,526694
1594339200,9236.29,9317.24,9121.42,9288.39,140849.874,418173
1594425600,9288.39,9301.74,9178.91,9233.5,74976.521,268041
1594512000,9233.5,9349.0,9155.0,9300.69,127841.882,369869
1594598400,9300.7,9345.0,9200.0,9241.2,136117.659,407784
1594684800,9241.18,9279.0,9116.0,9254.17,129704.278,381121
1594771200,9254.17,9272.56,9156.0,9197.3,104107.708,307679
1594857600,9197.75,9223.0,9044.02,9132.0,148089.45,402299
1594944000,9132.0,9187.0,9087.0,9151.69,80940.584,244169
1595030400,9151.7,9210.0,9121.98,9171.8,63233.596,206354
1595116800,9171.79,9239.59,9108.0,9210.51,75554.579,243001
1595203200,9210.68,9221.0,9131.01,9161.13,72429.691,245657
1595289600,9161.28,9439.6,9152.62,9388.01,179211.347,515483
1595376000,9388.0,9543.0,9272.0,9518.25,126598.902,417994
1595462400,9518.25,9678.32,9439.86,9604.41,166990.147,566970
1595548800,9604.41,9650.0,9470.0,9539.7,133975.068,531836
1595635200,9539.7,9735.1,9526.31,9701.49,133377.589,517523
1595721600,9701.54,10300.0,9655.2,9939.69,261998.786,811567
1595808000,9939.68,11488.0,9928.61,11047.58,744752.4,2085818
1595894400,11047.58,11270.0,10580.0,10919.94,499486.679,1527878
1595980800,10919.94,11364.8,10844.34,11113.03,356188.761,1016186
1596067200,11113.01,11195.52,10826.55,11111.96,230327.988,705335
1596153600,11111.97,11450.42,10971.78,11343.68,307399.731,843301
1596240000,11343.67,11887.45,11201.0,11811.42,386322.642,1058421
1596326400,11811.43,12154.25,10490.0,11079.72,492803.351,1353476
1596412800,11080.7,11483.0,10923.0,11227.07,238654.591,698614
1596499200,11227.07,11427.38,11025.0,11200.05,200044.934,628935
1596585600,11200.06,11798.56,11103.0,11752.5,263510.011,770746
1596672000,11752.5,11916.02,11571.78,11770.56,236459.595,701917
1596758400,11769.97,11920.0,11318.93,11596.06,273935.127,861575
1596844800,11596.26,11819.0,11513.69,11765.72,154707.303,578295
1596931200,11765.72,11811.0,11526.9,11685.99,125463.463,506961
1597017600,11685.99,12100.0,11384.9,11896.89,290418.014,911232
1597104000,11896.86,11944.0,11127.0,11392.64,336861.638,1084362
1597190400,11392.64,11630.0,11140.0,11568.36,213799.491,757273
1597276800,11568.37,11798.0,11272.0,11790.0,248214.725,885018
1597363200,11790.0,11868.42,11644.6,11767.89,159019.959,584032
1597449600,11767.89,11993.58,11682.0,11859.04,222262.987,785891
1597536000,11858.91,11945.0,11688.0,11921.23,165733.721,639729
1597622400,11921.32,12499.42,11780.0,12298.06,331435.112,1161367
1597708800,12298.06,12403.0,11810.0,11960.79,291349.888,981973
1597795200,11962.03,12037.05,11574.78,11763.87,313267.066,1046341
1597881600,11763.88,11888.0,11676.03,11857.92,130981.044,543754
1597968000,11858.53,11882.68,11491.0,11538.53,195106.536,736783
1598054400,11538.53,11689.08,11385.06,11670.47,126696.73,523937
1598140800,11670.48,11724.0,11522.15,11654.0,95608.033,435619
1598227200,11654.0,11831.96,11595.0,11753.3,108781.125,483641
1598313600,11753.29,11770.0,11130.0,11327.17,267234.771,857056
1598400000,11327.18,11548.68,11255.95,11466.22,170305.024,589715
1598486400,11466.22,11593.0,11130.82,11335.53,253778.342,836864
1598572800,11335.83,11544.88,11283.19,11526.85,129477.627,540434
1598659200,11526.85,11582.0,11419.34,11466.66,83715.229,363971
1598745600,11466.27,11724.12,11457.88,11714.14,113266.672,432138
1598832000,11714.13,11784.21,11575.78,11658.11,127272.378,479728
1598918400,11658.11,12061.07,11531.34,11930.18,211680.828,688502
1599004800,11930.17,11961.0,11156.0,11396.96,280411.964,905753
1599091200,11396.44,11475.0,9901.16,10141.08,487812.737,1372974
1599177600,10141.4,10635.77,9878.65,10448.0,432563.841,1249839
1599264000,10448.0,10567.87,9808.58,10168.71,399307.282,1315104
1599350400,10168.23,10348.97,10003.0,10258.13,190207.654,771859
1599436800,10258.13,10420.55,9879.68,10378.76,258476.949,969133
1599523200,10379.3,10443.79,9842.01,10129.02,317802.322,1173460
1599609600,10130.0,10346.0,9981.13,10219.29,151222.689,640882
1599696000,10219.29,10484.6,10211.67,10335.91,187667.873,688022
1599782400,10335.91,10397.85,10200.8,10387.81,135929.303,541085
1599868800,10387.81,10477.7,10271.0,10438.28,97429.037,438259
1599955200,10438.29,10580.0,10209.01,10327.72,159021.843,556241
1600041600,10327.72,10746.06,10241.57,10664.1,205260.236,713135
1600128000,10664.1,10923.42,10592.0,10776.78,247657.23,786180
1600214400,10776.88,11089.08,10661.9,10948.17,252881.019,840472
1600300800,10948.16,11040.0,10740.0,10935.33,186484.361,658642
1600387200,10935.97,11035.0,10810.1,10926.29,136028.351,548421
1600473600,10926.3,11177.0,10880.0,11073.74,126239.232,537084
1600560000,11073.2,11073.9,10751.0,10914.28,150450.562,556991
1600646400,10915.52,10980.69,10281.0,10414.73,333047.145,1017541
1600732800,10414.73,10574.08,10353.1,10523.32,179900.686,628666
1600819200,10523.32,10531.94,10132.21,10237.91,203027.542,718731
1600905600,10237.91,10837.27,10191.0,10724.92,241646.573,849084
1600992000,10724.91,10754.29,10551.56,10683.51,170930.773,658581
1601078400,10683.5,10827.8,10642.23,10726.5,109340.491,553316
1601164800,10726.5,10793.5,10584.0,10768.0,123440.716,540964
1601251200,10768.0,11024.0,10627.19,10691.45,187105.377,652011
1601337600,10691.94,10863.94,10631.49,10836.98,146888.319,560608
1601424000,10836.99,10845.99,10660.05,10773.0,132834.116,527339
1601510400,10773.0,10935.14,10442.0,10612.63,253619.622,794540
1601596800,10612.62,10660.0,10371.03,10565.15,224747.037,764820
1601683200,10565.44,10596.0,10491.11,10537.96,76315.911,434460
1601769600,10537.96,10694.0,10514.0,10660.16,90912.105,492034
1601856000,10660.16,10792.0,10608.9,10785.0,130589.137,593867
1601942400,10784.99,10792.0,10510.66,10593.65,184895.25,699471
1602028800,10593.65,10675.0,10540.29,10658.75,106700.522,502888
1602115200,10658.75,10958.0,10523.0,10919.45,207938.861,754390
1602201600,10919.45,11110.0,10818.44,11050.47,154336.818,640685
1602288000,11050.46,11494.0,11050.46,11294.79,199398.012,731572
1602374400,11294.78,11450.73,11273.77,11369.59,146323.076,587941
1602460800,11369.59,11732.0,11157.0,11530.36,254217.203,781051
1602547200,11530.37,11562.0,11308.0,11419.36,199115.115,693780
1602633600,11419.36,11550.0,11280.5,11417.13,192936.97,694620
1602720000,11417.12,11649.48,11250.0,11502.0,215260.399,768321
1602806400,11502.0,11538.92,11175.0,11318.92,212339.085,725825
1602892800,11319.51,11424.09,11250.0,11356.25,95892.966,459443
1602979200,11356.25,11529.93,11342.54,11501.1,92472.191,444193
1603065600,11501.5,11830.0,11404.01,11745.0,230161.648,770332
1603152000,11744.99,12045.78,11673.0,11900.03,312811.802,1059398
1603238400,11900.03,13240.0,11876.0,12796.07,591963.069,1870576
1603324800,12796.06,13188.27,12675.5,12968.87,343851.666,1232587
1603411200,12970.39,13043.0,12725.04,12925.82,237042.526,897416
1603497600,12925.82,13177.59,12871.07,13110.88,176146.631,801400
1603584000,13110.88,13369.0,12715.0,13023.81,206012.652,889235
1603670400,13024.21,13240.0,12729.0,13047.24,316503.296,1105825
1603756800,13047.24,13787.83,13041.3,13629.38,411509.506,1299183
1603843200,13629.89,13863.0,12876.0,13256.17,476993.789,1564676
1603929600,13255.79,13637.22,12965.0,13446.65,355352.336,1247634
1604016000,13446.65,13665.65,13100.0,13549.12,349890.573,1245765
1604102400,13549.12,14140.0,13403.36,13783.73,357853.23,1344037
1604188800,13783.73,13891.52,13605.9,13752.86,198395.231,885249
